-3.524429505601437973e-01 1.814909385887052747e-03
1.379496896414714180e-01 7.142579046832136722e-03
-4.903926402016153818e-01 1.225981600504039565e-01
-1.110223024625156540e-16 nan
-7.465783405034265297e-02 1.357959252318284016e-01
4.157348061512725068e-01 5.196685076890933397e-02
-7.681777567114163041e-01 nan
-2.777851165098012554e-01 9.833275384345998704e-32
-3.524429505601437973e-01 1.814909385887052747e-03
1.379496896414714180e-01 nan
-4.903926402016153818e-01 nan
-1.110223024625156540e-16 5.125465839708957092e-54
-7.465783405034265297e-02 nan
4.157348061512725068e-01 1.196574951380604397e-31
-6.706325957033520968e-01 5.925150770221427341e-04
-1.802399555017371591e-01 5.211273440783210894e-18
-2.548977895520797010e-01 7.226214940542419673e-05
2.354948506495355698e-01 2.765352736455868363e-05
-3.928474791935512855e-01 nan
9.754516100806404078e-02 nan
2.288732695772149883e-02 2.307508786139276288e-03
5.132799671593366586e-01 nan
-5.879378012096794226e-01 1.774259266890286513e-01
-9.754516100806426282e-02 1.219314512600798428e-02
-1.722029950584068048e-01 6.747212473647305753e-02
3.181896451432083550e-01 4.768518759179219552e-02
-3.101526846998783893e-01 3.453430946737299188e-03
1.802399555017368260e-01 5.211273440783210894e-18
1.055821214513942841e-01 5.756111330420518590e-02
5.959747616530094438e-01 9.124165630300065666e-03
-4.903926402016152708e-01 6.129908002520192273e-02
-1.665334536937734811e-16 nan
-7.465783405034270848e-02 nan
4.157348061512725068e-01 8.916102004307485326e-03
-2.126075236918142930e-01 1.070303345608906026e-01
2.777851165098009778e-01 5.957548892787703151e-03
2.031272824594584359e-01 1.193625033571155264e-01
6.935199226610735401e-01 3.590816971777002764e-02
-4.903926402016152708e-01 3.572772207408743128e-01
-1.665334536937734811e-16 1.787542300743252340e-17
-7.465783405034270848e-02 1.357959252318284016e-01
4.157348061512725068e-01 1.039337015378181267e-01
-2.126075236918142930e-01 2.229763111967758505e-16
2.777851165098009778e-01 9.833275384345998704e-32
2.031272824594584359e-01 1.193625033571155264e-01
6.935199226610735401e-01 nan
-3.928474791935510635e-01 1.185522140266440649e-01
9.754516100806392975e-02 1.219314512600798428e-02
2.288732695772138781e-02 2.307508786139276288e-03
5.132799671593366586e-01 1.319776518142446071e-02
-1.150623626837501967e-01 2.271243766652440155e-01
3.753302775178651296e-01 7.162114415502445706e-17
3.006724434675225877e-01 2.458376537987324306e-01
7.910650836691377474e-01 1.029567350097663897e-01
-7.910650836691379695e-01 1.029567350097663897e-01
-3.006724434675227542e-01 2.458376537987324306e-01
-3.753302775178652961e-01 7.162114415502445706e-17
1.150623626837498636e-01 2.271243766652440155e-01
-5.132799671593368807e-01 1.319776518142446071e-02
-2.288732695772166537e-02 2.307508786139276288e-03
-9.754516100806420731e-02 1.219314512600798428e-02
3.928474791935509525e-01 1.185522140266440649e-01
-6.935199226610737622e-01 nan
-2.031272824594586579e-01 1.193625033571155264e-01
-2.777851165098011998e-01 9.833275384345998704e-32
2.126075236918140154e-01 2.229763111967758505e-16
-4.157348061512727844e-01 1.039337015378181267e-01
7.465783405034248643e-02 1.357959252318284016e-01
-5.551115123125782702e-17 1.787542300743252340e-17
4.903926402016151043e-01 3.572772207408743128e-01
-6.935199226610737622e-01 3.590816971777002764e-02
-2.031272824594586579e-01 1.193625033571155264e-01
-2.777851165098011998e-01 5.957548892787703151e-03
2.126075236918140154e-01 1.070303345608906026e-01
-4.157348061512727844e-01 8.916102004307485326e-03
7.465783405034248643e-02 nan
-5.551115123125782702e-17 nan
4.903926402016151043e-01 6.129908002520192273e-02
-5.959747616530095549e-01 9.124165630300065666e-03
-1.055821214513945616e-01 5.756111330420518590e-02
-1.802399555017371036e-01 5.211273440783210894e-18
3.101526846998781672e-01 3.453430946737299188e-03
-3.181896451432086881e-01 4.768518759179219552e-02
1.722029950584066382e-01 6.747212473647305753e-02
9.754516100806409629e-02 1.219314512600798428e-02
5.879378012096792006e-01 1.774259266890286513e-01
-5.132799671593368807e-01 nan
-2.288732695772166537e-02 2.307508786139276288e-03
-9.754516100806420731e-02 nan
3.928474791935509525e-01 nan
-2.354948506495357918e-01 2.765352736455868363e-05
2.548977895520794235e-01 7.226214940542419673e-05
1.802399555017368815e-01 5.211273440783210894e-18
6.706325957033520968e-01 5.925150770221427341e-04
-4.157348061512726733e-01 1.196574951380604397e-31
7.465783405034243092e-02 nan
-1.110223024625156540e-16 5.125465839708957092e-54
4.903926402016151043e-01 nan
-1.379496896414716955e-01 nan
3.524429505601435753e-01 1.814909385887052747e-03
2.777851165098010333e-01 9.833275384345998704e-32
7.681777567114161931e-01 nan
-4.157348061512726733e-01 5.196685076890933397e-02
7.465783405034243092e-02 1.357959252318284016e-01
-1.110223024625156540e-16 nan
4.903926402016151043e-01 1.225981600504039565e-01
-1.379496896414716955e-01 7.142579046832136722e-03
3.524429505601435753e-01 1.814909385887052747e-03
2.777851165098010333e-01 5.957548892787703151e-03
7.681777567114161931e-01 6.634964610437782406e-02
-3.181896451432084660e-01 9.238888589856416704e-17
1.722029950584065272e-01 6.747212473647305753e-02
9.754516100806398526e-02 nan
5.879378012096792006e-01 1.390740746323541516e-16
-4.040452863340759926e-02 5.317953445031822768e-02
4.499881115682077271e-01 7.303130155191391026e-02
3.753302775178651851e-01 7.162114415502445706e-17
8.657229177194802894e-01 1.954978701245919104e-01
-3.753302775178652961e-01 9.073593635639386201e-02
1.150623626837498636e-01 2.271243766652440155e-01
4.040452863340732170e-02 5.317953445031822768e-02
5.307971688350224815e-01 1.291970426411155615e-01
-9.754516100806420731e-02 2.438629025201592346e-02
3.928474791935509525e-01 nan
3.181896451432084105e-01 4.768518759179219552e-02
8.085822853448235703e-01 1.306275005759731378e-01
-2.777851165098010888e-01 6.944627912745007792e-02
2.126075236918139599e-01 1.070303345608906026e-01
1.379496896414714180e-01 nan
6.283423298430865778e-01 2.047936789847280142e-02
-1.665334536937734811e-16 nan
4.903926402016151043e-01 1.225981600504039565e-01
4.157348061512725623e-01 1.039337015378181267e-01
9.061274463528876666e-01 2.827803755342467862e-01
-2.777851165098010888e-01 3.472313956372508753e-02
2.126075236918139599e-01 2.229763111967758505e-16
1.379496896414714180e-01 7.142579046832136722e-03
6.283423298430865778e-01 2.047936789847280142e-02
-1.665334536937734811e-16 nan
4.903926402016151043e-01 nan
4.157348061512725623e-01 8.916102004307485326e-03
9.061274463528876666e-01 nan
-1.802399555017368815e-01 7.475933441994039169e-03
3.101526846998780562e-01 3.453430946737299188e-03
2.354948506495355143e-01 2.765352736455868363e-05
7.258874908511507851e-01 1.548316511536321867e-03
9.754516100806392975e-02 2.438629025201592346e-02
5.879378012096792006e-01 1.390740746323541516e-16
5.132799671593366586e-01 1.319776518142446071e-02
1.003672607360951874e+00 2.241213586103841388e-02
-9.754516100806420731e-02 7.106685778839209877e-02
3.928474791935509525e-01 1.185522140266440649e-01
3.181896451432084105e-01 9.238888589856416704e-17
8.085822853448235703e-01 1.306275005759731378e-01
1.802399555017368260e-01 7.475933441994039169e-03
6.706325957033520968e-01 5.925150770221427341e-04
5.959747616530095549e-01 9.124165630300065666e-03
1.086367401854624770e+00 5.856573335962120264e-02
-5.551115123125782702e-17 nan
4.903926402016150488e-01 6.129908002520192273e-02
4.157348061512725068e-01 1.196574951380604397e-31
9.061274463528876666e-01 nan
2.777851165098009223e-01 6.944627912745007792e-02
7.681777567114161931e-01 6.634964610437782406e-02
6.935199226610736511e-01 nan
1.183912562862688755e+00 1.989099146429165743e-01
-5.551115123125782702e-17 nan
4.903926402016150488e-01 3.572772207408743128e-01
4.157348061512725068e-01 5.196685076890933397e-02
9.061274463528876666e-01 2.827803755342467862e-01
2.777851165098009223e-01 3.472313956372508753e-02
7.681777567114161931e-01 nan
6.935199226610736511e-01 3.590816971777002764e-02
1.183912562862688755e+00 1.989099146429165743e-01
9.754516100806415180e-02 7.106685778839209877e-02
5.879378012096792006e-01 1.774259266890286513e-01
5.132799671593366586e-01 nan
1.003672607360951874e+00 2.241213586103841388e-02
3.753302775178650186e-01 9.073593635639386201e-02
8.657229177194802894e-01 1.954978701245919104e-01
7.910650836691377474e-01 1.029567350097663897e-01
1.281457723870752963e+00 5.197766556383124348e-01
